"","exchange","stock.symb","company","current.price","stock.vel1","stock.vel2","stock.vel3","reachighest","monthly.interest.n180","delta.range","pred.lwr","pred.median","pred.upr","is.interested"
"9289","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9290","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9291","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9292","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9293","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9294","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9295","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9296","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9297","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9298","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9299","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9300","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9301","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9302","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9303","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9304","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9305","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9306","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9307","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9308","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9309","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9310","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9311","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9312","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9313","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9314","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9315","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9316","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9317","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9318","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9319","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9320","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9321","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9322","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9323","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9324","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9325","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9326","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9327","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9328","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9329","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9330","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9331","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9332","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9333","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9334","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9335","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9336","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9337","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9338","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9339","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9340","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9341","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9342","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9343","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9344","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9345","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9346","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9347","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9348","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9349","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9350","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9351","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9352","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9353","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9354","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9355","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9356","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9357","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9358","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9359","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9360","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9361","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9362","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9363","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9364","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9365","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9366","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9367","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9368","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9369","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9370","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9371","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9372","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9373","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9374","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9375","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9376","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9377","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9378","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9379","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9380","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9381","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9382","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9383","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9384","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9385","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9386","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9387","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9388","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9389","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9390","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9391","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9392","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9393","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9394","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9395","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9396","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9397","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9398","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9399","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9400","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9401","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9402","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9403","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9404","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9405","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9406","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9407","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9408","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9409","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9410","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9411","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
"9412","NYSE","EAI","Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066","25.389999","-1.91520953035067e-17","0.00381551343368087","0","NA%","0","0.0183999999999997","NaN","NaN","NaN","FALSE"
